IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP227;IP_PROP228;IP_PROP230;IP_PROP229;IP_PROP226;IP_PROP231;IC_GROUP0;IC_GROUP1;IC_GROUP2
238061;233905;233906;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233905;85;;;
238062;233907;233908;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233907;85;;;
238063;233909;233910;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233909;85;;;
238064;233911;233912;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233911;85;;;
238065;233913;233914;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233913;85;;;
238066;233915;233916;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233915;85;;;
238067;233917;233918;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233917;85;;;
238068;233919;233920;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233919;85;;;
238069;233921;233922;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233921;85;;;
238070;233923;233924;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233923;85;;;
238071;233925;233926;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233925;85;;;
238072;233927;233928;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233927;85;;;
238073;233929;233930;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233929;85;;;
238074;233931;233932;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233931;85;;;
238075;233933;233934;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233933;85;;;
238076;233935;233936;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233935;85;;;
238077;233937;233938;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233937;85;;;
238078;233939;233940;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233939;85;;;
238079;233941;233942;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233941;85;;;
238080;233943;233944;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233943;85;;;
238081;233945;233946;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233945;85;;;
238082;233947;233948;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233947;85;;;
238083;233949;233950;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233949;85;;;
238084;233951;233952;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233951;85;;;
238085;233953;233954;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233953;85;;;
238086;233955;233956;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233955;85;;;
238087;233957;233958;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233957;85;;;
238088;233959;233960;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233959;85;;;
238089;233961;233962;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233961;85;;;
238090;233963;233964;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233963;85;;;
238091;233965;233966;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233965;85;;;
238092;233967;233968;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233967;85;;;
238093;233969;233970;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233969;85;;;
238094;233971;233972;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233971;85;;;
238095;233973;233974;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233973;85;;;
238096;233975;233976;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233975;85;;;
238097;233977;233978;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233977;85;;;
238098;233979;233980;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233979;85;;;
238099;233981;233982;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233981;85;;;
238100;233983;233984;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233983;85;;;
238101;233985;233986;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233985;85;;;
238102;233987;233988;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233987;85;;;
238103;233989;233990;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233989;85;;;
238104;233991;233992;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233991;85;;;
238105;233993;233994;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233993;85;;;
238106;233995;233996;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233995;85;;;
238107;233997;233998;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233997;85;;;
238108;233999;234000;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;233999;85;;;
238109;234001;234002;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234001;85;;;
238110;234003;234004;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234003;85;;;
238111;234005;234006;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234005;85;;;
238112;234007;234008;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234007;85;;;
238113;234009;234010;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234009;85;;;
238114;234011;234012;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234011;85;;;
238115;234013;234014;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234013;85;;;
238116;234015;234016;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234015;85;;;
238117;234017;234018;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234017;85;;;
238118;234019;234020;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234019;85;;;
238119;234021;234022;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234021;85;;;
238120;234023;234024;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234023;85;;;
238121;234025;234026;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234025;85;;;
238122;234027;234028;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234027;85;;;
238123;234029;234030;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234029;85;;;
238124;234031;234032;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234031;85;;;
238125;234033;234034;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234033;85;;;
238126;234035;234036;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234035;85;;;
238127;234037;234038;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234037;85;;;
238128;234039;234040;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234039;85;;;
238129;234041;234042;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234041;85;;;
238130;234043;234044;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234043;85;;;
238131;234045;234046;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234045;85;;;
238132;234047;234048;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234047;85;;;
238133;234049;234050;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234049;85;;;
238134;234051;234052;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234051;85;;;
238135;234053;234054;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234053;85;;;
238136;234055;234056;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234055;85;;;
238137;234057;234058;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234057;85;;;
238138;234059;234060;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234059;85;;;
238139;234061;234062;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234061;85;;;
238140;234063;234064;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234063;85;;;
238141;234065;234066;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234065;85;;;
238142;234067;234068;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234067;85;;;
238143;234069;234070;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234069;85;;;
238144;234071;234072;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234071;85;;;
238145;234073;234074;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234073;85;;;
238146;234075;234076;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234075;85;;;
238147;234077;234078;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234077;85;;;
238148;234079;234080;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234079;85;;;
238149;234081;234082;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234081;85;;;
238150;234083;234084;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234083;85;;;
238151;234085;234086;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234085;85;;;
238152;234087;234088;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234087;85;;;
238153;234089;234090;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234089;85;;;
238154;234091;234092;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234091;85;;;
238155;234093;234094;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234093;85;;;
238156;234095;234096;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234095;85;;;
238157;234097;234098;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234097;85;;;
238158;234099;234100;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234099;85;;;
238159;234101;234102;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234101;85;;;
238160;234103;234104;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234103;85;;;
238161;234105;234106;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234105;85;;;
238162;234107;234108;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234107;85;;;
238163;234109;234110;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234109;85;;;
238164;234111;234112;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234111;85;;;
238165;234113;234114;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234113;85;;;
238166;234115;234116;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234115;85;;;
238167;234117;234118;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234117;85;;;
238168;234119;234120;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234119;85;;;
238169;234121;234122;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234121;85;;;
238170;234123;234124;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234123;85;;;
238171;234125;234126;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234125;85;;;
238172;234127;234128;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234127;85;;;
238173;234129;234130;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234129;85;;;
238174;234131;234132;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234131;85;;;
238175;234133;234134;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234133;85;;;
238176;234135;234136;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234135;85;;;
238177;234137;234138;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234137;85;;;
238178;234139;234140;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234139;85;;;
238179;234141;234142;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234141;85;;;
238180;234143;234144;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234143;85;;;
238181;234145;234146;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234145;85;;;
238182;234147;234148;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234147;85;;;
238183;234149;234150;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234149;85;;;
238184;234151;234152;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234151;85;;;
238185;234153;234154;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234153;85;;;
238186;234155;234156;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234155;85;;;
238187;234157;234158;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234157;85;;;
238188;234159;234160;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234159;85;;;
238189;234161;234162;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234161;85;;;
238190;234163;234164;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234163;85;;;
238191;234165;234166;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234165;85;;;
238192;234167;234168;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234167;85;;;
238193;234169;234170;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234169;85;;;
238194;234171;234172;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234171;85;;;
238195;234173;234174;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234173;85;;;
238196;234175;234176;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234175;85;;;
238197;234177;234178;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234177;85;;;
238198;234179;234180;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234179;85;;;
238199;234181;234182;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234181;85;;;
238200;234183;234184;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234183;85;;;
238201;234185;234186;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234185;85;;;
238202;234187;234188;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234187;85;;;
238203;234189;234190;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234189;85;;;
238204;234191;234192;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234191;85;;;
238205;234193;234194;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234193;85;;;
238206;234195;234196;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234195;85;;;
238207;234197;234198;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234197;85;;;
238208;234199;234200;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234199;85;;;
238209;234201;234202;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234201;85;;;
238210;234203;234204;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234203;85;;;
238211;234205;234206;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234205;85;;;
238212;234207;234208;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234207;85;;;
238213;234209;234210;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234209;85;;;
238214;234211;234212;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234211;85;;;
238215;234213;234214;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234213;85;;;
238216;234215;234216;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234215;85;;;
238217;234217;234218;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234217;85;;;
238218;234219;234220;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234219;85;;;
238219;234221;234222;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234221;85;;;
238220;234223;234224;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234223;85;;;
238221;234225;234226;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234225;85;;;
238222;234227;234228;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234227;85;;;
238223;234229;234230;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234229;85;;;
238224;234231;234232;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234231;85;;;
238225;234233;234234;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234233;85;;;
238226;234235;234236;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234235;85;;;
238227;234237;234238;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234237;85;;;
238228;234239;234240;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234239;85;;;
238229;234241;234242;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234241;85;;;
238230;234243;234244;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234243;85;;;
238231;234245;234246;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234245;85;;;
238232;234247;234248;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234247;85;;;
238233;234249;234250;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234249;85;;;
238234;234251;234252;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234251;85;;;
238235;234253;234254;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234253;85;;;
238236;234255;234256;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234255;85;;;
238237;234257;234258;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234257;85;;;
238238;234259;234260;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234259;85;;;
238239;234261;234262;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234261;85;;;
238240;234263;234264;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234263;85;;;
238241;234265;234266;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234265;85;;;
238242;234267;234268;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234267;85;;;
238243;234269;234270;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234269;85;;;
238244;234271;234272;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234271;85;;;
238245;234273;234274;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234273;85;;;
238246;234275;234276;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234275;85;;;
238247;234277;234278;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234277;85;;;
238248;234279;234280;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234279;85;;;
238249;234281;234282;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234281;85;;;
238250;234283;234284;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234283;85;;;
238251;234285;234286;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234285;85;;;
238252;234287;234288;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234287;85;;;
238253;234289;234290;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234289;85;;;
238254;234291;234292;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234291;85;;;
238255;234293;234294;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234293;85;;;
238256;234295;234296;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234295;85;;;
238257;234297;234298;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234297;85;;;
238258;234299;234300;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234299;85;;;
238259;234301;234302;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234301;85;;;
238260;234303;234304;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234303;85;;;
238261;234305;234306;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234305;85;;;
238262;234307;234308;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234307;85;;;
238263;234309;234310;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234309;85;;;
238264;234311;234312;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234311;85;;;
238265;234313;234314;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234313;85;;;
238266;234315;234316;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234315;85;;;
238267;234317;234318;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234317;85;;;
238268;234319;234320;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234319;85;;;
238269;234321;234322;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234321;85;;;
238270;234323;234324;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234323;85;;;
238271;234325;234326;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234325;85;;;
238272;234327;234328;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234327;85;;;
238273;234329;234330;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234329;85;;;
238274;234331;234332;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234331;85;;;
238275;234333;234334;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234333;85;;;
238276;234335;234336;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234335;85;;;
238277;234337;234338;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234337;85;;;
238278;234339;234340;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234339;85;;;
238279;234341;234342;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234341;85;;;
238280;234343;234344;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234343;85;;;
238281;234345;234346;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234345;85;;;
238282;234347;234348;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234347;85;;;
238283;234349;234350;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234349;85;;;
238284;234351;234352;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234351;85;;;
238285;234353;234354;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234353;85;;;
238286;234355;234356;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234355;85;;;
238287;234357;234358;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234357;85;;;
238288;234359;234360;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234359;85;;;
238289;234361;234362;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234361;85;;;
238290;234363;234364;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234363;85;;;
238291;234365;234366;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234365;85;;;
238292;234367;234368;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234367;85;;;
238293;234369;234370;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234369;85;;;
238294;234371;234372;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234371;85;;;
238295;234373;234374;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234373;85;;;
238296;234375;234376;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234375;85;;;
238297;234377;234378;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234377;85;;;
238298;234379;234380;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234379;85;;;
238299;234381;234382;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234381;85;;;
238300;234383;234384;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234383;85;;;
238301;234385;234386;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234385;85;;;
238302;234387;234388;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234387;85;;;
238303;234389;234390;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234389;85;;;
238304;234391;234392;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234391;85;;;
238305;234393;234394;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234393;85;;;
238306;234395;234396;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234395;85;;;
238307;234397;234398;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234397;85;;;
238308;234399;234400;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234399;85;;;
238309;234401;234402;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234401;85;;;
238310;234403;234404;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234403;85;;;
238311;234405;234406;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234405;85;;;
238312;234407;234408;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234407;85;;;
238313;234409;234410;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234409;85;;;
238314;234411;234412;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234411;85;;;
238315;234413;234414;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234413;85;;;
238316;234415;234416;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234415;85;;;
238317;234417;234418;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234417;85;;;
238318;234419;234420;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234419;85;;;
238319;234421;234422;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234421;85;;;
238320;234423;234424;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234423;85;;;
238321;234425;234426;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234425;85;;;
238322;234427;234428;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234427;85;;;
238323;234429;234430;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234429;85;;;
238324;234431;234432;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234431;85;;;
238325;234433;234434;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234433;85;;;
238326;234435;234436;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234435;85;;;
238327;234437;234438;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234437;85;;;
238328;234439;234440;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234439;85;;;
238329;234441;234442;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234441;85;;;
238330;234443;234444;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234443;85;;;
238331;234445;234446;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234445;85;;;
238332;234447;234448;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234447;85;;;
238333;234449;234450;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234449;85;;;
238334;234451;234452;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234451;85;;;
238335;234453;234454;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234453;85;;;
238336;234455;234456;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234455;85;;;
238337;234457;234458;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234457;85;;;
238338;234459;234460;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234459;85;;;
238339;234461;234462;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234461;85;;;
238340;234463;234464;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234463;85;;;
238341;234465;234466;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234465;85;;;
238342;234467;234468;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234467;85;;;
238343;234469;234470;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234469;85;;;
238344;234471;234472;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234471;85;;;
238345;234473;234474;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234473;85;;;
238346;234475;234476;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234475;85;;;
238347;234477;234478;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234477;85;;;
238348;234479;234480;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234479;85;;;
238349;234481;234482;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234481;85;;;
238350;234483;234484;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234483;85;;;
238351;234485;234486;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234485;85;;;
238352;234487;234488;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234487;85;;;
